index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
2a857c0779f93dce2324a09f2d75a17b,2026-03-05T10:26:50Z,'Erdrutsch',www.tagesschau.de,de,0.9,Zahlreiche Todesopfer nach Einsturz in Coltan-Mine im Ostkongo,Nach einem Erdrutsch in einer Coltan-Mine im Osten der Demokratischen Republik Kongo sollen mehr als 200 Menschen ums Leben gekommen sein. Bereits vor diesem Einsturz galt die Mine als äußerst unsicher. Von Karin Bensch.,https://www.tagesschau.de/ausland/afrika/ostkongo-mine-erdrutsch-100.html,https://images.tagesschau.de/image/a4dc3d90-b7d4-444b-8048-1658da3047a0/AAABnL2AbHo/AAABmyZE0EA/16x9-big/karte-kongo-rubaya-ruanda-100.jpg?width=1280,http://web.archive.org/web/20260305120743/https://www.tagesschau.de/ausland/afrika/ostkongo-mine-erdrutsch-100.html,"Stand: 05.03.2026 11:26 Uhr
Nach einem Erdrutsch in einer Coltan-Mine im Osten der Demokratischen Republik Kongo sollen mehr als 200 Menschen ums Leben gekommen sein. Bereits vor diesem Einsturz gal… [+2484 chars]",,Zahlreiche Todesopfer nach Einsturz in Coltan-Mine im Ostkongo. Nach einem Erdrutsch in einer Coltan-Mine im Osten der Demokratischen Republik Kongo sollen mehr als 200 Menschen ums Leben gekommen sein. Bereits vor diesem Einsturz galt die Mine als äußerst unsicher. Von Karin Bensch.,"Numerous deaths after coltan mine collapse in eastern Congo. More than 200 people are said to have died after a landslide in a coltan mine in eastern Democratic Republic of Congo. Even before this collapse, the mine was considered extremely unsafe. By Karin Bensch.",Multae mortes post coltan mea ruina in Congo Orientali. Plus quam 200 homines mortui dicuntur post prolapsionem in coltano meo in Republica Democratica orientali Congensis. Etiam ante hanc ruinam tuta mea existimabatur. Auctore Karin Bensch.,2026-03-10 20:22:23+00:00
88f533f1a97222c928a768e17a5d6a96,2026-03-07T16:18:44Z,'Schlammlawine',www.stern.de,de,0.9,Unfälle: Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo,Kinshasa - Im Osten der Demokratischen Republik Kongo hat eine Schlammlawine in einer Coltan-Mine mehr als 100 Menschen begraben. Der Erdrutsch sei in,https://www.stern.de/panorama/unfaelle--erdrutsch-begraebt-ueber-100-arbeiter-in-coltan-mine-im-kongo-37200406.html,https://image.stern.de/37200408/t/jM/v1/w1440/r1.7778/-/07--l4m37pvlk6v6axs2048jpeg---58f145bebc9593e1.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Coltan aus dem Kongo steckt in Handys und Laptops weltweit. Doch der Preis für den Rohstoff ist hoch: Wieder tötet eine Schlammlawine viele Mensc… [+1711 chars]",,Unfälle: Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo. Kinshasa - Im Osten der Demokratischen Republik Kongo hat eine Schlammlawine in einer Coltan-Mine mehr als 100 Menschen begraben. Der Erdrutsch sei in,Accidents: Landslide buries over 100 workers in coltan mine in Congo. Kinshasa - A mudslide in a coltan mine in eastern Democratic Republic of Congo has buried more than 100 people. The landslide is in,Accidentia: Landslide sepelit super 100 operarios in coltano meo in Congo. Kinshasa - A mudslide in coltano meo in Republica Democratica orientali Congensis plus quam centum homines sepelivit. LAPSUS est,2026-03-10 20:22:23+00:00
a8996db95fb5d1dd593f83bdfa9ffd26,2026-03-07T16:18:44Z,'Erdrutsch',www.zeit.de,de,0.9,Unfälle: Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo,Hier finden Sie Informationen zu dem Thema „Unfälle“. Lesen Sie jetzt „Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo“.,https://www.zeit.de/news/2026-03/07/erdrutsch-begraebt-ueber-100-arbeiter-in-coltan-mine-im-kongo,https://img.zeit.de/news/2026-03/07/erdrutsch-begraebt-ueber-100-arbeiter-in-coltan-mine-im-kongo-image-group/wide__1300x731,http://web.archive.org/web/20260307165521/https://www.zeit.de/news/2026-03/07/erdrutsch-begraebt-ueber-100-arbeiter-in-coltan-mine-im-kongo,Im Osten der Demokratischen Republik Kongo hat eine Schlammlawine in einer Coltan-Mine mehr als 100 Menschen begraben. Der Erdrutsch sei in den frühen Morgenstunden in der Stadt Masisi in der Provinz… [+1546 chars],,Unfälle: Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo. Hier finden Sie Informationen zu dem Thema „Unfälle“. Lesen Sie jetzt „Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo“.,Accidents: Landslide buries over 100 workers in coltan mine in Congo. Here you will find information on the topic of “accidents”. Now read “Landslide buries over 100 workers at coltan mine in Congo.”,"Accidentia: Landslide sepelit super 100 operarios in coltano meo in Congo. Hic informationes invenies in argumento ""accidentium"". Nunc lege ""Landslide sepelit super 100 operarios ad coltan meum in Congo.""",2026-03-10 20:22:23+00:00
6562c752d1209b56fa025ec8a8fc1faf,2026-03-07T16:19:51Z,'Schlammlawine',www.tagesspiegel.de,de,0.9,Unfälle: Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo,Coltan aus dem Kongo steckt in Handys und Laptops weltweit. Doch der Preis für den Rohstoff ist hoch: Wieder tötet eine Schlammlawine viele Menschen.,https://www.tagesspiegel.de/gesellschaft/panorama/unfalle-erdrutsch-begrabt-uber-100-arbeiter-in-coltan-mine-im-kongo-15329100.html,https://www.tagesspiegel.de/images/15329099/alternates/BASE_16_9_W1400/1772900391000/arbeiter-in-mine-im-kongo.jpeg,http://web.archive.org/web/20260308191459/https://www.tagesspiegel.de/gesellschaft/panorama/unfalle-erdrutsch-begrabt-uber-100-arbeiter-in-coltan-mine-im-kongo-15329100.html,Im Osten der Demokratischen Republik Kongo hat eine Schlammlawine in einer Coltan-Mine mehr als 100 Menschen begraben. Der Erdrutsch sei in den frühen Morgenstunden in der Stadt Masisi in der Provinz… [+1602 chars],,Unfälle: Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo. Coltan aus dem Kongo steckt in Handys und Laptops weltweit. Doch der Preis für den Rohstoff ist hoch: Wieder tötet eine Schlammlawine viele Menschen.,Accidents: Landslide buries over 100 workers in coltan mine in Congo. Coltan from Congo is found in cell phones and laptops worldwide. But the price for the raw material is high: another mudslide kills many people.,Accidentia: Landslide sepelit super 100 operarios in coltano meo in Congo. Coltan a Congo in phonis cellis et laptop in toto orbe invenitur. Pretium autem materiae rudis est altus: alius mudslide multos interficit.,2026-03-10 20:22:23+00:00
7699fa2dcc28b79c235475f604d63bc1,2026-03-07T16:30:56Z,'Erdrutsch',orf.at,de,0.9,Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo,,https://orf.at/stories/3423011/,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,,Im Osten der Demokratischen Republik Kongo hat eine Schlammlawine in einer Coltan-Mine mehr als 100 Menschen begraben. Der Erdrutsch sei heute Früh in der Stadt Masisi in der Provinz Nordkivu durch h… [+508 chars],,Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo. None,Landslide buries over 100 workers at coltan mine in Congo. None,Landslide sepelit super 100 operarios ad coltan meum in Congo. Nullus,2026-03-10 20:22:23+00:00
aee8dd1cb6db8decff36cd8877e3cfed,2026-03-07T17:01:35Z,'Erdrutsch',www.diepresse.com,de,0.9,Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo,"Rettungskräfte suchen weiter nach Toten und möglichen Überlebenden. Bereits am Dienstag war es, ebenfalls in Masisi, zu einem ähnlichen Vorfall in einem anderen Steinbruch gekommen.",https://www.diepresse.com/20656617/erdrutsch-begraebt-ueber-100-arbeiter-in-coltan-mine-im-kongo,https://img.diepresse.com/public/incoming/d05uzk-topshot-drcongo-landslide-mining-conflict/alternates/DPR_SOCIAL_NACHRICHTEN/TOPSHOT-DRCONGO-LANDSLIDE-MINING-CONFLICT,,"Rettungskräfte suchen weiter nach Toten und möglichen Überlebenden. Bereits am Dienstag war es, ebenfalls in Masisi, zu einem ähnlichen Vorfall in einem anderen Steinbruch gekommen.
Im Osten der Dem… [+1702 chars]",,"Erdrutsch begräbt über 100 Arbeiter in Coltan-Mine im Kongo. Rettungskräfte suchen weiter nach Toten und möglichen Überlebenden. Bereits am Dienstag war es, ebenfalls in Masisi, zu einem ähnlichen Vorfall in einem anderen Steinbruch gekommen.","Landslide buries over 100 workers at coltan mine in Congo. Rescue workers continue to search for the dead and possible survivors. A similar incident had already occurred in another quarry on Tuesday, also in Masisi.","Landslide sepelit super 100 operarios ad coltan meum in Congo. Opifices liberate ut mortuos et possibilis superstites quaerere pergant. Similis facta est iam in alia praeda die Martis, etiam in Masisi.",2026-03-10 20:22:23+00:00
6f408d4ff27f9fdb1e543bb2fa0ad6a0,2026-03-09T09:06:22Z,'Erdrutsch',www.stern.de,de,0.9,Mindestens vier Tote bei Erdrutsch auf Indonesiens größter Müllkippe,Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens vier Menschen ums Leben gekommen. Rettungskräfte suchten am Montag nach eigenen Angaben zudem nach mindestens fünf Vermissten. Neben Baggern kamen dabei auch Spürhunde zum Einsatz.,https://www.stern.de/news/mindestens-vier-tote-bei-erdrutsch-auf-indonesiens-groesster-muellkippe-37203858.html,https://image.stern.de/37203860/t/hT/v1/w1440/r1.7778/-/09--bagger-auf-der-muelldeponie-bantargebang-in-bekasi---3978ac4a4640d873.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens vier Menschen ums Leben gekommen. Rettungskräfte suchten am Montag nach eig… [+1696 chars]",,Mindestens vier Tote bei Erdrutsch auf Indonesiens größter Müllkippe. Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens vier Menschen ums Leben gekommen. Rettungskräfte suchten am Montag nach eigenen Angaben zudem nach mindestens fünf Vermissten. Neben Baggern kamen dabei auch Spürhunde zum Einsatz.,"At least four dead in landslide at Indonesia's largest garbage dump. At least four people have died in a landslide at Indonesia's largest garbage dump. Rescue workers said they were also looking for at least five missing people on Monday. In addition to excavators, sniffer dogs were also used.","Saltem quattuor mortui in LAPSUS in indonesia maximae purgamentorum dump. Saltem quattuor homines in ruina maximae purgamentorum Indonesiae mortui sunt. Opifices eripe dicebant se etiam quinque saltem absentis homines die Lunae quaerere. Praeter cavatores, canes etiam canes adhibiti sunt.",2026-03-10 20:22:23+00:00
5428a06c860ac7d4c1d20ab318f33115,2026-03-09T10:47:41Z,'Erdrutsch',www.tagesspiegel.de,de,0.9,Von Abfallmassen begraben: Mindestens vier Tote bei Erdrutsch auf riesiger indonesischer Müllkippe,Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens vier Menschen ums Leben gekommen. Rettungskräfte suchen nach eigenen Angaben zudem nach mindestens fünf Vermissten.,https://www.tagesspiegel.de/internationales/von-abfallmassen-begraben-mindestens-vier-tote-bei-erdrutsch-auf-riesiger-indonesischer-mullkippe-15331897.html,https://www.tagesspiegel.de/images/15332212/alternates/BASE_16_9_W1400/1773052492000/indonesia-landslide-waste.jpeg,,Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens vier Menschen ums Leben gekommen. Rettungskräfte suchten am Montag nach eigenen Angaben zudem nach mindestens fünf Vermissten. Ne… [+2042 chars],,Von Abfallmassen begraben: Mindestens vier Tote bei Erdrutsch auf riesiger indonesischer Müllkippe. Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens vier Menschen ums Leben gekommen. Rettungskräfte suchen nach eigenen Angaben zudem nach mindestens fünf Vermissten.,"Buried by masses of waste: At least four dead in landslide at huge Indonesian garbage dump. At least four people have died in a landslide at Indonesia's largest garbage dump. According to their own statements, rescue workers are also looking for at least five missing people.","Per massas vastitatis sepulti: Saltem quattuor mortui in vastis TUBER Indonesiaca purgamenta. Saltem quattuor homines in ruina maximae purgamentorum Indonesiae mortui sunt. Secundum eorum constitutiones, adiutores liberandi sunt quaerentes saltem quinque homines absentis.",2026-03-10 20:22:23+00:00
d805bb915cbb13aebfb0a87000e90e2a,2026-03-09T10:56:57Z,'Erdrutsch',www.stern.de,de,0.9,Mindestens fünf Tote bei Erdrutsch auf Indonesiens größter Müllkippe,Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens fünf Menschen ums Leben gekommen. Rettungskräfte suchten am Montag nach eigenen Angaben zudem nach mindestens vier Vermissten. Neben Baggern kamen dabei auch Spürhunde zum Einsatz.,https://www.stern.de/news/mindestens-fuenf-tote-bei-erdrutsch-auf-indonesiens-groesster-muellkippe-37203858.html,https://image.stern.de/37204444/t/FD/v1/w1440/r1.7778/-/09--bagger-auf-der-muelldeponie-bantargebang-in-bekasi---5492615b03f747f4.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens fünf Menschen ums Leben gekommen. Rettungskräfte suchten am Montag nach eig… [+1700 chars]",,Mindestens fünf Tote bei Erdrutsch auf Indonesiens größter Müllkippe. Bei einem Erdrutsch auf Indonesiens größter Müllkippe sind mindestens fünf Menschen ums Leben gekommen. Rettungskräfte suchten am Montag nach eigenen Angaben zudem nach mindestens vier Vermissten. Neben Baggern kamen dabei auch Spürhunde zum Einsatz.,"At least five dead in landslide at Indonesia's largest garbage dump. At least five people have died in a landslide at Indonesia's largest garbage dump. According to their own statements, rescue workers were also looking for at least four missing people on Monday. In addition to excavators, sniffer dogs were also used.","Saltem quinque mortui in prolapsione maximae purgamentorum in Indonesia dump. Saltem quinque homines in ruina maximae purgamentorum Indonesiae mortui sunt. Iuxta sua declarationes, adiutores liberandi quaerebant saltem quattuor homines absentis die Lunae. Praeter cavatores, canes etiam canes adhibiti sunt.",2026-03-10 20:22:23+00:00
8cbbe98ee5603083c1a122a697745b09,2026-03-05T06:49:00Z,'Felssturz',steiermark.orf.at,de,0.9,B20 nach Felssturz wieder halbseitig befahrbar,"Nach einem Felssturz ist die Mariazellerstraße (B20) seit Mittwochabend wieder halbseitig befahrbar. In den vergangenen Tagen wurden Sicherungsnetze und Betonleitwände angebracht, bis Juni sollen weitere Sicherungsmaßnahmen folgen.",https://steiermark.orf.at/stories/3344458/,https://ibs.orf.at/stm?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F10%2F40%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2957777_master_1143540_b20a16_pa.jpg%3Fs%3D76b358f8540ceb73946be904c71064165b64067e,http://web.archive.org/web/20260305070944/https://steiermark.orf.at/stories/3344458/,"Nach dem Felssturz am 23. Februar und der aus Sicherheitsgründen folgenden Totalsperre wurden zahlreiche Sicherungsarbeiten durchgeführt. Lose Felsblöcke wurden teils gesprengt, teils händisch wegger… [+1079 chars]",,"B20 nach Felssturz wieder halbseitig befahrbar. Nach einem Felssturz ist die Mariazellerstraße (B20) seit Mittwochabend wieder halbseitig befahrbar. In den vergangenen Tagen wurden Sicherungsnetze und Betonleitwände angebracht, bis Juni sollen weitere Sicherungsmaßnahmen folgen.","B20 half-way accessible again after rock fall. After a rock fall, half of Mariazellerstrasse (B20) has been accessible again since Wednesday evening. Safety nets and concrete barriers have been installed in the past few days, and further safety measures are expected to follow by June.","B20 media via pervia iterum post saxum lapsum. Post petram ruinam dimidium Mariazellerstrasse (B20) iterum vespere Mercurii aditu fuit. Salus retia et claustra concreta his paucis diebus institutae sunt, et mensurae securitatis ulterioris a Iunio sequendae exspectantur.",2026-03-11 15:37:52+00:00
